39.984702,116.318417,1224701584
39.984611,116.318026,1224701610
39.984568,116.316911,1224701635
39.984516,116.315963,1224701660
39.984501,116.314907,1224701685
39.984485,116.314042,1224701710
39.984621,116.313941,1224701735
39.984696,116.312921,1224701760
39.984647,116.311917,1224701785
39.984628,116.311026,1224701810
39.984698,116.310063,1224701835
39.984525,116.309503,1224701860
39.98449,116.308638,1224701885
39.984491,116.307902,1224701910
39.984427,116.307292,1224701935
39.984462,116.306486,1224701960
39.98441,116.305466,1224701985
39.984338,116.304543,1224702010
39.984429,116.303672,1224702035
39.98438,116.302754,1224702060
39.984359,116.301888,1224702085
39.984344,116.300877,1224702110
39.984288,116.299943,1224702135
39.98414,116.299697,1224702160
39.983726,116.299566,1224702185
39.983641,116.299279,1224702210
39.983337,116.299321,1224702235
39.983302,116.299302,1224702255
39.983675,116.299031,1224702280
39.983902,116.298773,1224702305
39.984397,116.299292,1224706122
39.984421,116.299569,1224706147
39.984463,116.299508,1224706172
39.984517,116.299447,1224706192
39.984498,116.299407,1224706215
39.98473,116.299315,1224706237
39.984743,116.299617,1224706262
39.983861,116.300177,1224706287
39.984373,116.300019,1224706312
39.984859,116.300332,1224706337
39.984925,116.301221,1224706362
39.984953,116.302055,1224706387
39.985009,116.303037,1224706412
39.984993,116.304067,1224706437
39.985023,116.304811,1224706462
39.985169,116.305649,1224706487
39.985135,116.306531,1224706512
39.98521,116.30751,1224706537
39.985256,116.308313,1224706562
39.985194,116.30931,1224706587
39.985443,116.30998,1224706612
39.986051,116.310034,1224706637
39.986697,116.309893,1224706662
39.987325,116.31007,1224706687
39.988008,116.310059,1224706712
39.988679,116.309824,1224706737
39.989287,116.309905,1224706762
39.989838,116.310098,1224706787
39.990406,116.310277,1224706812
39.990698,116.310105,1224706837
39.99069,116.31009,1224706862
39.990743,116.310066,1224706882
39.990874,116.310657,1224706907
39.990994,116.311507,1224706932
39.991058,116.312473,1224706957
39.991016,116.313469,1224706982
39.991095,116.314385,1224707007
39.991176,116.315342,1224707032
39.991189,116.316172,1224707057
39.991197,116.317235,1224707082
39.991132,116.318231,1224707107
39.991194,116.319315,1224707132
39.991282,116.320255,1224707157
39.991382,116.321179,1224707182
39.991412,116.322004,1224707207
39.991591,116.322784,1224707232
39.992365,116.3228,1224707257
39.993001,116.322713,1224707282
39.99364,116.322658,1224707307
39.994471,116.322763,1224707332
39.995235,116.322606,1224707357
39.995993,116.322556,1224707382
39.996632,116.322425,1224707407
39.997277,116.322428,1224707432
39.998151,116.322261,1224707457
39.998895,116.322254,1224707482
39.999607,116.322178,1224707507
39.999572,116.322932,1224707532
39.999558,116.323605,1224707557
39.999676,116.324452,1224707582
39.999641,116.32451,1224707602
39.999684,116.324511,1224707625
39.99956,116.324498,1224707647
39.999538,116.324639,1224707672
40.004775,116.320158,1224726145
40.004868,116.32101,1224726170
40.00525,116.32126,1224726195
40.006051,116.321521,1224726220
40.006813,116.321447,1224726245
40.007571,116.321412,1224726270
40.008337,116.321425,1224726295
40.008884,116.321402,1224726320
40.009021,116.321625,1224726345
40.008582,116.322217,1224726580
40.00898,116.321544,1224726605
40.008971,116.321436,1224726625
40.009081,116.321486,1224726650
40.009094,116.32152,1224726670
40.009065,116.321479,1224726695
40.009031,116.321491,1224726720
40.008994,116.321389,1224726740
40.00927,116.321447,1224726760
40.009242,116.321445,1224726776
40.008993,116.321501,1224726801
40.008999,116.321537,1224726821
40.009013,116.321522,1224726841
40.009024,116.321614,1224726861
40.009032,116.32151,1224726886
40.009247,116.321721,1224726911
40.009386,116.322103,1224726936
40.009399,116.322179,1224726961
40.00927,116.32222,1224726986
40.009314,116.321833,1224727344
40.008874,116.32116,1224727434
40.008694,116.320964,1224727459
40.008574,116.320772,1224727484
40.008348,116.320573,1224727509
40.008129,116.320418,1224727534
40.007959,116.320241,1224727559
40.007818,116.320239,1224727582
40.007661,116.319986,1224727604
40.007551,116.319732,1224727624
40.007459,116.319436,1224727646
40.007524,116.319357,1224727671
40.007555,116.319313,1224727691
40.007644,116.319403,1224727716
40.007654,116.319321,1224727736
40.007272,116.319756,1224727766
40.007479,116.319371,1224727796
40.007284,116.319084,1224727836
40.007548,116.318852,1224727861
40.007945,116.318487,1224727886
40.008015,116.318471,1224727911
40.008289,116.318251,1224727936
40.007954,116.318639,1224727961
40.007726,116.318826,1224727986
40.007925,116.318494,1224728011
40.007504,116.318956,1224728076
40.007411,116.319124,1224728111
40.007648,116.319041,1224728136
40.007849,116.318754,1224728161
40.007794,116.318827,1224728306
40.008055,116.318753,1224728331
40.007645,116.319454,1224728356
40.007778,116.319475,1224728381
40.008292,116.319591,1224728406
40.008544,116.31949,1224728431
40.00864,116.319488,1224728456
40.006747,116.318549,1224728795
40.006745,116.318572,1224728820
40.006724,116.318625,1224728845
40.006785,116.319175,1224728870
40.006791,116.319398,1224728895
40.007457,116.319674,1224728925
40.007582,116.319816,1224728945
40.00766,116.320119,1224728970
40.007853,116.320343,1224728995
40.008125,116.320486,1224729020
40.008306,116.320851,1224729045
40.008535,116.320997,1224729070
40.008724,116.321395,1224729095
40.008891,116.321571,1224729120
40.008864,116.321933,1224729145
40.008869,116.322306,1224729170
40.008821,116.322297,1224729190
40.00865,116.323112,1224729881
40.009068,116.322259,1224729906
40.008799,116.32185,1224729931
40.008905,116.321683,1224729956
40.008851,116.321485,1224731302
40.009013,116.321431,1224731437
40.009243,116.32105,1224731462
40.009328,116.320887,1224731472
