39.984702,116.318417,1224701584
39.984688,116.318385,1224701600
39.984538,116.315148,1224701680
39.984501,116.313659,1224701720
39.984649,116.314107,1224701730
39.984708,116.313099,1224701755
39.984641,116.312123,1224701780
39.984696,116.309937,1224701840
39.98454,116.309656,1224701855
39.984484,116.308049,1224701905
39.984488,116.307434,1224701930
39.984438,116.306633,1224701955
39.984454,116.305854,1224701975
39.984356,116.304909,1224702000
39.984368,116.303934,1224702025
39.984429,116.303672,1224702035
39.984368,116.303132,1224702050
39.984303,116.302457,1224702070
39.984341,116.302094,1224702080
