39.984702,116.318417,1224701584
39.984539,116.317294,1224701625
39.984501,116.314907,1224701685
39.984485,116.314426,1224701700
39.984427,116.31424,1224701705
39.984485,116.314042,1224701710
39.984501,116.313659,1224701720
39.984618,116.314323,1224701725
39.984708,116.313311,1224701750
39.984676,116.31033,1224701830
39.984498,116.309348,1224701865
39.984338,116.304543,1224702010
39.984437,116.303813,1224702030
39.984335,116.299744,1224702145
39.98379,116.299578,1224702180
39.983641,116.299279,1224702210
39.983353,116.299305,1224702230
39.983322,116.299191,1224702265
39.983548,116.299083,1224702275
39.983675,116.299031,1224702280
39.983533,116.298903,1224702290
39.983902,116.298773,1224702305
39.995777,116.286798,1224706087
39.996832,116.285446,1224706092
39.984397,116.299292,1224706122
39.984421,116.299569,1224706147
39.984488,116.299645,1224706157
39.984463,116.299508,1224706172
39.984638,116.299318,1224706232
39.984789,116.299297,1224706247
39.984778,116.299504,1224706257
39.983841,116.299902,1224706282
39.983842,116.300329,1224706292
39.984246,116.300058,1224706307
39.984723,116.300058,1224706322
39.984888,116.300514,1224706342
39.98526,116.307735,1224706547
39.985161,116.309494,1224706592
39.985202,116.309888,1224706602
39.986051,116.310034,1224706637
39.986461,116.309885,1224706652
39.987211,116.310004,1224706682
39.987458,116.310084,1224706692
39.988111,116.310052,1224706717
39.988293,116.309902,1224706722
39.988772,116.309784,1224706742
39.990325,116.310258,1224706807
39.990693,116.310114,1224706827
39.990837,116.310205,1224706892
39.991055,116.312282,1224706952
39.991215,116.315529,1224707037
39.991132,116.318231,1224707107
39.991368,116.321736,1224707197
39.991401,116.322436,1224707222
39.991477,116.322668,1224707227
39.991591,116.322784,1224707232
39.992777,116.322891,1224707272
39.993001,116.322713,1224707282
39.993077,116.322617,1224707287
39.993429,116.32276,1224707297
39.99364,116.322658,1224707307
39.993796,116.322579,1224707312
39.994055,116.322804,1224707317
39.996234,116.322552,1224707392
39.996725,116.322348,1224707417
39.997277,116.322428,1224707432
39.99775,116.322301,1224707442
39.999078,116.322196,1224707487
39.999364,116.322161,1224707497
39.999607,116.322178,1224707507
39.999558,116.323605,1224707557
39.999678,116.324258,1224707572
39.999684,116.324511,1224707622
39.999567,116.324478,1224707662
39.999538,116.324639,1224707672
39.999666,116.324722,1224707682
39.999729,116.324801,1224707687
40.004775,116.320158,1224726145
40.004851,116.320835,1224726165
40.004849,116.321153,1224726175
40.004879,116.321277,1224726180
40.00525,116.32126,1224726195
40.005621,116.321455,1224726205
40.007235,116.321356,1224726260
40.008843,116.321385,1224726315
40.00895,116.321449,1224726325
40.009026,116.321564,1224726335
40.008921,116.321484,1224726560
40.008582,116.322217,1224726580
40.008958,116.321457,1224726620
40.009025,116.321374,1224726635
40.009081,116.321486,1224726650
40.009105,116.321616,1224726710
40.009031,116.321491,1224726720
40.008994,116.321389,1224726740
40.009235,116.321472,1224726750
40.009008,116.321449,1224726796
40.009017,116.321558,1224726806
40.008997,116.321432,1224726871
40.009219,116.321657,1224726906
40.009386,116.322103,1224726936
40.009287,116.322206,1224726981
40.009351,116.321916,1224727324
40.009428,116.320888,1224727419
40.008854,116.321493,1224727424
40.008874,116.32116,1224727434
40.008521,116.320688,1224727489
40.007826,116.320239,1224727574
40.007575,116.31987,1224727619
40.007453,116.319403,1224727651
40.007551,116.319307,1224727686
40.007644,116.319403,1224727716
40.00767,116.319215,1224727746
40.007272,116.319756,1224727766
40.007428,116.319432,1224727781
40.007516,116.319316,1224727801
40.007288,116.319088,1224727831
40.008215,116.318248,1224727901
40.008015,116.318471,1224727911
40.008118,116.318326,1224727926
40.008289,116.318251,1224727936
40.008184,116.318474,1224727951
40.007717,116.318842,1224727981
40.007852,116.318565,1224728006
40.006977,116.319607,1224728061
40.007611,116.318793,1224728081
40.007966,116.31854,1224728091
40.007399,116.31912,1224728106
40.007619,116.319094,1224728131
40.007724,116.318892,1224728146
40.007809,116.318799,1224728156
40.007616,116.318863,1224728296
40.007981,116.318788,1224728316
40.008237,116.318816,1224728336
40.008306,116.318941,1224728341
40.007581,116.319385,1224728366
40.008369,116.319618,1224728411
40.008452,116.319548,1224728421
40.008601,116.319482,1224728436
40.006747,116.318549,1224728795
40.006791,116.319398,1224728895
40.006975,116.319294,1224728915
40.007457,116.319674,1224728925
40.007686,116.320243,1224728975
40.007802,116.320389,1224728985
40.007978,116.320325,1224729005
40.008236,116.32081,1224729040
40.00846,116.320864,1224729060
40.008891,116.321571,1224729120
40.008761,116.323722,1224729871
40.00865,116.323112,1224729881
40.008962,116.322462,1224729896
40.009068,116.322259,1224729906
40.009086,116.322088,1224729916
40.008849,116.32191,1224729926
40.008827,116.321784,1224729936
40.008934,116.321623,1224729966
40.008851,116.321485,1224731302
40.008607,116.321862,1224731362
40.008652,116.322251,1224731367
40.009328,116.320887,1224731472
